order_id,supplier_id,supplier_name,product_id,product_name,category,order_date,expected_delivery,actual_delivery,quantity,unit_price,total_amount,warehouse_id,warehouse_location,status,quality_check,inspector,last_updated
ORD-00001937,SUP-00037,Shah Inc,PRD-000106,Open-architected demand-driven frame,Raw Materials,2024-07-17,2024-08-03,,4339,8892.9945,38586703.14,WH-007,"Atlanta, GA",Cancelled,Pending,,2026-02-08
ORD-00001938,SUP-00049,Arellano-Anderson,PRD-000048,Vision-oriented neutral neural-net,Food & Beverage,2024-07-30,2024-09-27,2024-09-28,2271,1105.4425,2510459.92,WH-010,"Atlanta, GA",Delivered,Pending,,2024-09-27
ORD-00001939,SUP-00019,Rivas-Whitaker,PRD-000086,Integrated 5thgeneration neural-net,Food & Beverage,2024-07-20,2024-08-16,2024-08-22,4675,3703.1224,17312097.22,WH-014,"Atlanta, GA",In Transit,Pending,,2024-04-30
ORD-00001940,SUP-00020,"Reyes, Parker and Gibson",PRD-000024,Cloned cohesive open architecture,Raw Materials,2025-05-16,2025-06-17,2025-04-24,1067,8799.1428,9388685.37,WH-001,"Dallas, TX",In Transit,Pending,,2024-05-18
ORD-00001941,SUP-00071,"Robbins, Chapman and Morris",PRD-000118,Function-based local orchestration,Packaging,2023-05-10,2023-06-21,2023-06-27,3754,1903.3501,7145176.28,WH-011,"New York, NY",In Transit,Pending,,2025-03-09
ORD-00001942,SUP-00041,Webster and Sons,PRD-000155,Up-sized 24/7 migration,Chemicals,2024-03-25,2024-05-05,2024-05-04,2214,7522.8207,16655525.03,WH-009,"Atlanta, GA",Cancelled,Pending,,2024-07-24
ORD-00001943,SUP-00052,Vargas-Hunter,PRD-000127,Ameliorated contextually-based model,Machinery,2025-03-22,2025-04-20,2025-04-17,1773,4067.084,7210939.93,WH-007,"Atlanta, GA",Cancelled,Pending,,2025-01-23
ORD-00001944,,"Osborn, Ryan and Garrett",PRD-000087,Stand-alone cohesive approach,Chemicals,2025-11-18,2025-12-09,,1644,3217.1091,5288927.36,WH-013,"Los Angeles, CA",Returned,Pending,Michael Daniel,2025-02-27
ORD-00001945,,"Thomas, Dennis and Rodriguez",PRD-000158,Focused maximized focus group,Electronics,2025-06-16,2025-06-25,2025-07-12,-1644,170.5983,280463.61,WH-002,"Seattle, WA",In Transit,Pending,,2025-10-12
ORD-00001946,SUP-00030,Shaw-Moore,PRD-000009,Open-architected explicit complexity,Raw Materials,2026-04-05,2026-04-15,2026-05-04,589,7918.7944,4664169.9,WH-001,"Chicago, IL",Delivered,Pass,Brittany Knight,2026-02-02
ORD-00001947,SUP-00061,Greene-Osborne,PRD-000162,Front-line local website,Chemicals,2026-03-12,2026-05-05,2026-05-05,1132,3253.3256,3682764.58,WH-011,"Los Angeles, CA",Cancelled,Pending,,2024-06-05
ORD-00001948,SUP-00010,Robertson and Sons,PRD-000135,Switchable client-server success,Textiles,2024-01-06,2024-02-10,2024-03-01,2176,1520.4577,1792693.63,WH-013,"Atlanta, GA",Delivered,Pending,Heather Jackson,2024-07-02
ORD-00001949,SUP-00005,Williams LLC,PRD-000098,Total regional throughput,Food & Beverage,2024-01-28,2024-02-19,2024-03-09,381,3930.1261,1497378.04,WH-001,"Seattle, WA",Delivered,,Joshua Knight,2024-07-22
ORD-00001950,SUP-00050,Dixon Inc,PRD-000178,Cross-group intangible interface,Textiles,2023-05-01,2023-06-13,2023-07-02,2191,2364.1768,5179911.37,WH-010,"Los Angeles, CA",Delivered,Pending,,2026-03-11
ORD-00001951,SUP-00062,Chapman-Fuller,PRD-000153,Function-based reciprocal firmware,Chemicals,2025-10-19,2025-11-15,2025-11-15,1971,1502.459,2961346.69,WH-002,"Chicago, IL",Delivered,Fail,Kelly Klein,2025-11-10
ORD-00001952,SUP-00056,Garcia Group,PRD-000033,Streamlined methodical hierarchy,Food & Beverage,2026-01-30,2026-03-16,2026-03-25,3888,1444.5946,5616583.8,WH-011,"Chicago, IL",Ordered,Pending,,2025-02-15
ORD-00001953,SUP-00059,Campbell and Sons,PRD-000166,Business-focused 24hour secured line,Machinery,2026-04-07,2026-05-19,2026-05-31,1614,3194.2847,5155575.51,WH-009,"Chicago, IL",Delivered,Pass,Michael White,2026-01-22
ORD-00001954,SUP-00051,Hancock LLC,PRD-000111,Team-oriented value-added middleware,Raw Materials,2024-09-07,2024-10-07,,4539,7908.5211,35896777.27,WH-002,"Dallas, TX",Cancelled,Pending,,2025-10-26
ORD-00001955,SUP-00024,Kelly and Sons,PRD-000178,Cross-group intangible interface,Food & Beverage,2026-01-07,2026-01-13,2026-01-29,3251,2045.0835,6648566.46,WH-014,"Seattle, WA",Delivered,Fail,Brandon Moore,2025-06-04
ORD-00001956,SUP-00074,"Mcclain, Johnson and Gibson",PRD-000040,Profit-focused zero tolerance info-mediaries,ELECTRONICS,2023-12-01,2023-11-26,,2694,6146.1111,16557623.3,WH-014,"Dallas, TX",Cancelled,Pending,,2025-11-25
ORD-00001957,SUP-00073,Newman PLC,PRD-000153,Function-based reciprocal firmware,Raw Materials,2025-03-23,2025-05-02,2025-05-18,4455,5949.5022,26505032.3,WH-011,"Dallas, TX",Ordered,Pending,,2025-05-13
ORD-00001958,SUP-00013,Meza LLC,PRD-000087,Stand-alone cohesive approach,Machinery,2025-06-06,2025-06-19,2025-06-29,2429,1122.6379,2726887.46,WH-013,"Atlanta, GA",In Transit,Pending,,2025-08-30
ORD-00001959,SUP-00011,"Hatfield, Lyons and Richards",PRD-000081,Integrated 4thgeneration parallelism,Food & Beverage,2025-08-09,2025-08-26,2025-09-10,3554,849.6161,3019535.62,WH-013,"Atlanta, GA",Ordered,Pending,,2024-05-26
ORD-00001960,SUP-00058,"Browning, Wiley and Duran",PRD-000135,Switchable client-server success,Machinery,2024-07-12,2024-08-15,2024-08-20,4576,1324.2634,6059829.32,WH-006,"Seattle, WA",Cancelled,Pending,,2025-04-02
ORD-00001961,SUP-00053,"Osborn, Ryan and Garrett",PRD-000046,Ergonomic demand-driven function,Packaging,2026-02-26,2026-03-16,2026-03-14,264,98.3963,25976.62,WH-001,"Dallas, TX",Cancelled,Pending,,2024-09-02
ORD-00001962,SUP-00016,Acosta and Sons,PRD-000177,Ameliorated optimal encryption,electronics,2024-11-08,2024-12-02,2024-12-20,1292,3443.0614,4448435.33,WH-012,"Chicago, IL",Ordered,Pending,,2024-07-31
ORD-00001963,SUP-00012,"Hart, Hayes and Velez",PRD-000012,Up-sized actuating model,TEXTILES,2023-07-18,2023-09-13,2023-09-08,25,8739.5901,218489.75,WH-008,"Chicago, IL",In Transit,Pending,,2025-08-06
ORD-00001964,SUP-00073,Newman PLC,PRD-000131,User-friendly logistical groupware,Textiles,2023-11-02,2023-12-19,2024-01-04,983,7673.3707,7542923.4,WH-010,"Dallas, TX",In Transit,Pending,,2025-03-12
ORD-00001965,SUP-00070,"Morales, Allen and Pittman",PRD-000133,Digitized executive emulation,Machinery,2025-02-17,2025-03-07,2025-03-22,4745,9832.1996,46653787.1,WH-013,"New York, NY",Returned,,Mrs. Tiffany Brown,2024-10-07
ORD-00001966,SUP-00054,Kane PLC,PRD-000020,Universal methodical workforce,Food & Beverage,2025-11-20,2025-12-06,2025-11-16,438,4526.4076,1982566.53,WH-008,"Chicago, IL",Ordered,Pending,,2024-11-28
ORD-00001967,SUP-00062,Chapman-Fuller,PRD-000083,Profit-focused well-modulated function,Packaging,2025-04-17,2025-06-06,2025-06-06,4217,2157.8969,9099851.23,WH-007,"New York, NY",Returned,,Kathy Curry,2025-11-18
ORD-00001968,,Arellano-Anderson,PRD-000103,Universal demand-driven algorithm,Machinery,2025-02-27,2025-03-18,2025-03-25,1932,7346.1679,14192796.38,WH-013,"Dallas, TX",Cancelled,Pending,,2026-01-31
ORD-00001969,SUP-00043,"Johnson, Brown and Coleman",PRD-000065,Decentralized well-modulated encoding,Food & Beverage,2025-06-06,2025-07-10,2025-07-28,2282,306.2711,885137.07,WH-002,"Los Angeles, CA",Returned,Pending,Sarah Mcclure,2024-08-23
ORD-00001970,SUP-00013,Meza LLC,PRD-000003,Progressive object-oriented forecast,Electronics,2024-09-28,2024-11-07,2024-11-15,4380,7754.744,33965778.72,WH-006,"Los Angeles, CA",Cancelled,Pending,,2024-06-07
ORD-00001971,SUP-00048,Morgan-Ware,PRD-000050,Fundamental bi-directional customer loyalty,Machinery,2025-03-10,2025-04-04,2025-04-22,1944,3235.6251,6290055.19,WH-014,"Chicago, IL",Returned,Fail,Carl Carter,2025-12-31
ORD-00001972,SUP-00051,Hancock LLC,PRD-000107,Inverse 3rdgeneration architecture,chemicals,2025-01-27,2025-03-04,2025-03-21,4274,6243.2811,26683783.42,WH-009,"Los Angeles, CA",Returned,Pass,Tina Mendez,2024-10-24
ORD-00001973,SUP-00064,Mitchell Ltd,PRD-000085,Team-oriented exuding productivity,Packaging,2023-05-08,2023-06-29,2023-07-19,2398,6755.734,16200250.13,WH-007,"Seattle, WA",Cancelled,Pending,,2026-01-07
ORD-00001974,SUP-00017,Griffin and Sons,PRD-000051,Vision-oriented mobile throughput,Food & Beverage,2025-04-18,2025-05-12,2025-05-19,1493,9930.3126,14825956.71,WH-008,"New York, NY",Cancelled,Pending,,2025-08-17
ORD-00001975,SUP-00011,"Hatfield, Lyons and Richards",PRD-000198,Universal 6thgeneration emulation,Electronics,2025-08-14,2025-09-21,2025-09-16,2875,4771.794,13718907.75,WH-001,"Atlanta, GA",Returned,Pass,Donna Franklin,2025-09-05
ORD-00001976,SUP-00027,"Ellis, Webb and Rivera",PRD-000078,Devolved didactic instruction set,Raw Materials,2024-03-06,2024-04-30,2024-05-04,-1173,5849.7209,6861722.62,WH-004,"Chicago, IL",Cancelled,Pending,,2026-04-13
ORD-00001977,SUP-00020,"Reyes, Parker and Gibson",PRD-000030,Inverse real-time database,Textiles,2025-05-01,2025-06-07,2025-06-12,921,5272.5247,4855995.25,WH-011,"New York, NY",Ordered,Pending,,2024-09-17
ORD-00001978,SUP-00034,Krueger-Jackson,PRD-000197,Multi-tiered dedicated focus group,Food & Beverage,2024-05-07,2024-05-21,,93,514.1414,47815.15,WH-009,"New York, NY",Ordered,Pending,,2026-02-17
ORD-00001979,SUP-00069,Thompson-Owens,PRD-000098,Total regional throughput,Food & Beverage,2023-04-23,2023-06-17,2023-06-17,4404,7999.4729,35229678.65,WH-006,"New York, NY",Returned,Pending,Ricky Smith,2025-03-10
ORD-00001980,SUP-00015,"Nguyen, Cruz and Wilson",PRD-000189,Balanced demand-driven database,Machinery,2023-07-04,2023-08-29,2023-06-08,13,2375.2574,30878.35,WH-001,"Los Angeles, CA",Delivered,Pending,Sarah Delgado,2026-03-01
ORD-00001981,SUP-00034,Krueger-Jackson,PRD-000123,Ameliorated local concept,Packaging,2023-04-19,2023-05-20,2023-06-06,1556,6004.8926,9343612.89,WH-007,"Los Angeles, CA",Ordered,Pending,,2024-09-24
ORD-00001982,SUP-00063,Montoya Inc,PRD-000159,Automated dynamic superstructure,Machinery,2025-05-01,2025-06-25,2025-06-20,4037,2850.9962,11509471.66,WH-006,"Chicago, IL",In Transit,Pending,,2025-09-18
ORD-00001983,SUP-00022,"Reilly, Price and Galloway",PRD-000146,User-friendly web-enabled Internet solution,Machinery,2025-02-04,2025-02-16,2025-03-02,1843,6524.7472,12025109.09,WH-013,"Dallas, TX",Ordered,Pending,,2026-02-13
ORD-00001984,SUP-00075,Barron Ltd,PRD-000042,Managed neutral algorithm,Machinery,2024-02-19,2024-04-09,2024-04-06,2435,5677.8953,8123598.85,WH-004,"Chicago, IL",Cancelled,Pending,,2025-04-15
ORD-00001985,SUP-00006,Petersen-Kelly,PRD-000104,Inverse context-sensitive hardware,Machinery,2025-08-16,2025-08-22,,4770,7938.8018,37868084.59,WH-002,"Los Angeles, CA",Cancelled,Pending,,2025-07-27
ORD-00001986,SUP-00075,Barron Ltd,PRD-000168,Upgradable object-oriented product,Packaging,2024-12-18,2025-02-01,2025-02-13,276,3207.0935,885157.81,WH-012,"Seattle, WA",Cancelled,Pending,,2025-09-25
ORD-00001987,SUP-00076,Roberts-Edwards,PRD-000028,Future-proofed secondary collaboration,Packaging,2025-06-27,2025-08-12,2025-08-17,3101,2407.3304,7465131.57,WH-011,"Atlanta, GA",In Transit,Pending,,2025-08-20
ORD-00001988,SUP-00053,"Osborn, Ryan and Garrett",PRD-000088,User-centric client-server strategy,Packaging,2024-05-31,2024-06-11,2024-06-14,4368,6305.0799,37464760.07,WH-002,"Dallas, TX",Returned,Pending,Robert Weaver,2024-12-25
ORD-00001989,SUP-00007,Anderson-Jackson,PRD-000110,Cross-platform encompassing complexity,Electronics,2025-01-02,2025-01-28,2025-02-14,4413,1784.3855,7874493.21,WH-002,"Dallas, TX",In Transit,Pending,,2025-05-17
ORD-00001990,SUP-00046,Dunn LLC,PRD-000160,De-engineered needs-based emulation,Chemicals,2024-05-04,2024-05-16,2024-05-14,1588,4051.291,6433450.11,WH-001,"Los Angeles, CA",Delivered,,Eric Johnson,2024-07-19
ORD-00001991,SUP-00038,Thomas-Wagner,PRD-000179,Monitored stable artificial intelligence,Raw Materials,2023-05-11,2023-06-20,2023-07-10,4910,1664.1825,8171136.07,WH-008,"Atlanta, GA",Returned,Pass,Cheryl Bray,2025-12-30
ORD-00001992,SUP-00044,Pitts LLC,PRD-000003,Progressive object-oriented forecast,Machinery,2023-07-04,2023-07-15,2023-07-28,1856,6033.2964,11197798.12,WH-013,"Seattle, WA",In Transit,Pending,,2025-04-03
ORD-00001993,SUP-00056,Garcia Group,PRD-000026,Monitored didactic productivity,Textiles,2024-12-21,2025-01-15,2025-01-24,1480,4373.2201,6472365.75,WH-011,"Seattle, WA",Cancelled,Pending,,2025-09-09
ORD-00001994,SUP-00062,Chapman-Fuller,PRD-000018,Organic cohesive core,Textiles,2024-08-16,2024-09-16,2024-09-21,3164,1532.6659,4849354.91,WH-006,"New York, NY",Cancelled,Pending,,2025-09-06
ORD-00001995,SUP-00069,Thompson-Owens,PRD-000027,Secured client-driven protocol,Packaging,2025-01-14,2025-01-12,2025-03-04,2309,7973.7981,18411499.81,WH-009,"Chicago, IL",Delivered,,Michael Gonzalez,2025-02-19
ORD-00001996,SUP-00065,Ellis Group,PRD-000165,Integrated 5thgeneration contingency,Electronics,2025-12-25,2026-01-07,2026-01-03,0,6873.0352,7718418.53,WH-002,"Atlanta, GA",Ordered,Pending,,2026-01-24
ORD-00001997,SUP-00023,"Boyle, Miller and Ellis",PRD-000049,Monitored systemic knowledge user,Textiles,2025-04-05,2025-05-26,2025-05-25,3443,9538.1362,32839802.94,WH-002,"Atlanta, GA",Returned,Pass,Morgan Yates,2025-08-06
ORD-00001998,SUP-00047,Fuller-Reyes,PRD-000125,Intuitive intangible artificial intelligence,Raw Materials,2026-02-06,2026-02-21,2026-02-21,789,6898.508,5442922.81,WH-011,"Seattle, WA",Cancelled,Pending,,2026-01-19
ORD-00001999,SUP-00021,"Walker, Mathis and Acosta",PRD-000189,Balanced demand-driven database,Chemicals,2023-06-12,2023-07-03,2023-07-07,1679,9909.5983,16638215.55,WH-011,"Atlanta, GA",Delivered,Pending,,2025-10-21
ORD-00002000,SUP-00033,Henderson-Mcguire,PRD-000181,Profit-focused stable hardware,Electronics,2024-11-15,2024-11-21,2024-11-28,2817,7061.6509,19892670.59,WH-006,"Atlanta, GA",Cancelled,Pending,,2026-01-04
ORD-00002001,SUP-00011,"Hatfield, Lyons and Richards",PRD-000008,Optional zero-defect firmware,Food & Beverage,2024-10-29,2024-12-06,2024-12-19,2269,4480.7131,10166738.02,WH-012,"Seattle, WA",In Transit,Pending,,2025-06-24
ORD-00002002,SUP-00002,Jimenez Inc,PRD-000005,Fundamental methodical ability,Machinery,2025-12-10,2026-01-24,2026-02-01,0,1237.1602,1270563.53,WH-004,"Los Angeles, CA",Returned,,Lawrence Khan,2024-08-03
ORD-00002003,SUP-00018,"Thomas, Dennis and Rodriguez",PRD-000077,Devolved hybrid core,Textiles,2024-02-08,2024-03-31,2024-04-18,793,7420.7355,5884643.25,WH-001,"Seattle, WA",Delivered,Fail,John Jones,2025-07-27
ORD-00002004,SUP-00001,"Taylor, Adams and Donaldson",PRD-000104,Inverse context-sensitive hardware,Machinery,2025-01-07,2025-02-21,2025-02-19,3181,7491.6196,23830841.95,WH-002,"Dallas, TX",Returned,Pass,,2025-05-09
ORD-00002005,SUP-00014,Thomas-Nguyen,PRD-000155,Up-sized 24/7 migration,Food & Beverage,2023-10-13,2023-11-16,2023-11-25,883,5365.7026,4737915.4,WH-006,"Dallas, TX",In Transit,Pending,,2025-02-21
ORD-00002006,SUP-00012,"Hart, Hayes and Velez",PRD-000088,User-centric client-server strategy,Food & Beverage,2024-01-03,2024-02-10,2024-02-27,1348,1477.7512,1992008.62,WH-012,"Dallas, TX",Cancelled,Pending,,2024-10-19
ORD-00002007,SUP-00072,Jackson Inc,PRD-000151,Reactive incremental instruction set,Food & Beverage,2024-03-06,2024-04-05,2024-04-25,1229,8865.3396,10895502.37,WH-006,"Chicago, IL",Ordered,Pending,,2026-04-13
ORD-00002008,SUP-00020,"Reyes, Parker and Gibson",PRD-000083,Profit-focused well-modulated function,Raw Materials,2023-10-27,2023-11-12,2023-11-12,2941,1024.1329,3011974.86,WH-012,"New York, NY",Cancelled,Pending,,2024-11-05
ORD-00002009,SUP-00021,"Walker, Mathis and Acosta",PRD-000005,Fundamental methodical ability,Chemicals,2023-12-26,2024-02-01,2024-02-13,1731,616.1797,568712.44,WH-011,"Dallas, TX",Delivered,Pass,Dana Atkins,2025-08-12
ORD-00002010,SUP-00039,"Wiley, Brown and Sampson",PRD-000078,Devolved didactic instruction set,Textiles,2025-08-11,2025-08-28,2025-08-28,-981,7037.7097,6903993.22,WH-010,"Chicago, IL",Cancelled,Pending,,2026-03-31
ORD-00002011,SUP-00063,Montoya Inc,PRD-000067,Function-based human-resource secured line,Electronics,2026-03-06,2026-04-15,2026-04-21,2541,8812.7002,22393071.21,WH-009,"Seattle, WA",In Transit,Pending,,2025-01-23
ORD-00002012,SUP-00061,Greene-Osborne,PRD-000045,Balanced solution-oriented methodology,Machinery,2025-02-26,2025-03-30,2025-02-02,1168,2687.7833,3139330.89,WH-010,"Los Angeles, CA",Returned,Pass,David Reyes,2025-11-27
ORD-00002013,SUP-00056,Garcia Group,PRD-000147,Implemented content-based open architecture,Electronics,2026-01-24,2026-02-20,2026-02-24,1809,1804.7704,3264829.65,WH-012,"New York, NY",Delivered,Pending,Steven Salas,2025-03-22
ORD-00002014,SUP-00068,Gaines-Jackson,PRD-000117,Grass-roots neutral database,Raw Materials,2025-07-22,2025-08-11,2025-08-31,2442,1730.9165,4226898.09,WH-013,"Dallas, TX",Delivered,Fail,Carl Conway,2026-03-13
ORD-00002015,SUP-00018,"Thomas, Dennis and Rodriguez",PRD-000077,Devolved hybrid core,Machinery,2024-12-04,2024-12-29,2025-01-04,1861,7149.1069,13304487.94,WH-005,"Dallas, TX",Cancelled,Pending,,2025-01-26
ORD-00002016,SUP-00022,"Reilly, Price and Galloway",PRD-000183,Business-focused content-based encryption,Electronics,2024-04-02,2024-05-11,2024-05-20,2911,8386.5486,24413242.97,WH-013,"Atlanta, GA",In Transit,Pending,,2024-12-04
ORD-00002017,SUP-00054,Kane PLC,PRD-000118,Function-based local orchestration,Food & Beverage,2025-02-18,2025-03-04,2025-01-26,756,6625.3133,5008736.85,WH-003,"Atlanta, GA",Ordered,Pending,,2024-08-26
ORD-00002018,SUP-00005,Williams LLC,PRD-000044,Pre-emptive discrete methodology,Food & Beverage,2025-03-08,2025-03-13,2025-03-21,1026,8977.3438,9210754.74,WH-011,"Seattle, WA",Cancelled,,,2026-01-09
ORD-00002019,SUP-00027,"Ellis, Webb and Rivera",PRD-000085,Team-oriented exuding productivity,Chemicals,2023-12-08,2023-12-07,2024-01-25,2932,2083.7223,9449243.26,WH-011,"Atlanta, GA",Cancelled,Pending,,2025-10-29
ORD-00002020,SUP-00071,"Robbins, Chapman and Morris",PRD-000110,Cross-platform encompassing complexity,Textiles,2026-01-07,2026-03-05,2026-03-06,202,2532.5734,511579.83,WH-001,"Chicago, IL",Ordered,Pending,,2025-11-13
ORD-00002021,SUP-00039,"Wiley, Brown and Sampson",PRD-000132,Synchronized bottom-line intranet,Food & Beverage,2024-09-29,2024-10-30,2024-11-18,4338,1447.4053,6278844.19,WH-006,"Dallas, TX",Returned,Fail,Ryan Carpenter,2025-07-04
ORD-00002022,SUP-00007,Anderson-Jackson,PRD-000164,Profit-focused transitional data-warehouse,Food & Beverage,2023-09-09,2023-10-03,2023-10-15,432,2906.0251,1255402.84,WH-008,"Seattle, WA",Returned,Fail,,2025-08-20
ORD-00002023,SUP-00068,Gaines-Jackson,PRD-000112,Innovative real-time neural-net,Textiles,2023-08-21,2023-10-01,2023-09-27,1577,38.2055,60250.07,WH-004,"New York, NY",Ordered,Pending,,2025-04-20
ORD-00002024,SUP-00046,Dunn LLC,PRD-000160,De-engineered needs-based emulation,Chemicals,2024-05-04,2024-05-16,2024-05-14,0,4051.291,6433450.11,WH-001,"Los Angeles, CA",Delivered,,Eric Johnson,2024-07-19
ORD-00002025,SUP-00038,Thomas-Wagner,PRD-000104,Inverse context-sensitive hardware,Chemicals,2024-10-11,2024-11-02,2024-10-30,1845,8457.8915,15604809.82,WH-010,"New York, NY",In Transit,Pending,,2025-10-02
ORD-00002026,SUP-00011,"Hatfield, Lyons and Richards",PRD-000175,Triple-buffered secondary focus group,Raw Materials,2025-01-17,2025-02-20,2025-03-09,2496,2368.865,5912687.04,WH-004,"Dallas, TX",Delivered,Pass,Kelly Alvarez,2025-08-20
ORD-00002027,SUP-00060,"Smith, Hill and Steele",PRD-000024,Cloned cohesive open architecture,Textiles,2025-08-13,2025-09-21,,4880,3820.1815,18642485.72,WH-008,"New York, NY",Delivered,,James Suarez,2024-12-21
ORD-00002028,SUP-00003,Bennett PLC,PRD-000153,Function-based reciprocal firmware,Raw Materials,2024-02-06,2024-04-01,2024-04-15,444,5502.9879,2443326.63,WH-001,"Seattle, WA",Delivered,Fail,Chelsea Knight,2025-07-08
ORD-00002029,SUP-00021,"Walker, Mathis and Acosta",PRD-000132,Synchronized bottom-line intranet,chemicals,2025-06-20,2025-07-15,2025-07-25,843,1409.9735,1188607.66,WH-009,"Los Angeles, CA",Delivered,Fail,Travis Nguyen,2024-04-23
ORD-00002030,SUP-00002,Jimenez Inc,PRD-000130,Monitored empowering migration,Packaging,2024-11-12,2024-12-30,2024-12-25,2156,6682.7733,14408059.23,WH-008,"Dallas, TX",Cancelled,Pending,,2025-04-16
ORD-00002031,SUP-00029,"Lawrence, Sutton and Fowler",PRD-000163,Secured 24hour knowledge user,Packaging,2025-02-21,2025-03-03,2025-03-13,2221,6365.8871,14138635.25,WH-008,"Los Angeles, CA",In Transit,Pending,,2025-06-26
ORD-00002032,SUP-00077,Taylor-Evans,PRD-000009,Open-architected explicit complexity,Machinery,2026-03-23,2026-03-31,2026-04-02,4587,8238.1599,37788439.46,WH-009,"Dallas, TX",Delivered,Pass,Janice Brandt,2025-01-08
ORD-00002033,SUP-00009,Burton Ltd,PRD-000186,Enhanced asynchronous secured line,Packaging,2023-05-28,2023-07-05,2023-07-25,2610,8355.1044,21806822.48,WH-014,"Dallas, TX",Ordered,Pending,,2024-09-05
ORD-00002034,SUP-00028,Padilla PLC,PRD-000104,Inverse context-sensitive hardware,Chemicals,2023-06-25,2023-07-13,2023-07-18,4845,4871.807,23603904.91,WH-008,"Atlanta, GA",Delivered,Pending,,2024-08-27
